customer_id,age,gender,region,education_level,employment_type,annual_income,loan_amount,loan_purpose,credit_score,repayment_history,transaction_count,spending_ratio,join_date,default_flag
CUST100702,,Female,West,Secondary,Salaried,362039.49,19844.46,Education,643.9,1,106,19.41,2021-09-17,1
CUST100703,65.0,Female,West,Secondary,Salaried,624634.1,149105.73,Business,637.3,1,173,11.04,2024-03-14,0
CUST100704,52.0,Male,West,Graduate,Salaried,598941.79,132009.36,Education,595.2,3,481,43.05,2022-09-21,0
CUST100705,65.0,Female,East,Post-Graduate,Unemployed,349949.79,47491.54,Business,707.7,5,74,61.4,2025-02-16,1
CUST100706,67.0,Female,North,Graduate,Salaried,389141.2,26675.07,Home,746.0,7,342,26.97,2020-03-13,1
CUST100707,41.0,Female,West,Secondary,Salaried,972537.46,35136.45,Other,633.8,5,53,19.98,2019-12-02,0
CUST100708,36.0,Female,North,Primary,Salaried,178763.17,82643.05,Business,667.2,0,432,35.33,2019-05-18,0
CUST100709,41.0,Male,East,Primary,Salaried,427389.39,82751.11,Education,495.2,3,423,21.2,2019-04-14,0
CUST100710,31.0,Male,West,Graduate,Unemployed,479811.18,151716.95,Other,815.9,4,351,48.97,2023-07-03,0
CUST100711,57.0,Female,East,Graduate,Salaried,277614.93,53356.54,Other,539.2,1,9,20.78,2023-05-29,0
CUST100712,56.0,Male,East,Post-Graduate,Salaried,412882.38,61646.69,Business,713.7,1,459,56.23,2022-09-26,0
CUST100713,55.0,Male,North,Primary,Self-Employed,256015.72,160769.17,Business,701.4,4,206,6.93,2024-08-10,1
CUST100714,39.0,Other,West,Graduate,Unemployed,648424.88,16521.76,Car,684.1,1,206,31.49,2023-04-21,0
CUST100715,40.0,Female,East,Secondary,Self-Employed,198208.74,91328.4,Car,686.2,0,183,12.72,2019-09-16,0
CUST100716,38.0,Female,West,Graduate,Self-Employed,836850.06,57874.95,Other,588.9,1,61,27.52,2025-02-21,0
CUST100717,67.0,Female,North,Graduate,Salaried,423376.4,120442.99,Car,650.5,2,190,25.72,2020-08-24,1
CUST100718,61.0,Female,East,Graduate,Salaried,338127.96,104696.88,Education,767.2,0,96,94.11,2019-10-25,1
CUST100719,69.0,Male,North,Graduate,Salaried,242118.3,44917.52,Home,793.9,3,296,22.49,2020-01-21,0
CUST100720,34.0,Male,West,Primary,Unemployed,821095.48,51270.23,Other,642.1,2,398,27.81,2023-02-16,0
CUST100721,35.0,Male,West,Graduate,Salaried,299204.55,14597.67,Home,539.6,5,438,58.42,2021-11-19,1
CUST100722,51.0,Male,North,Primary,Salaried,219619.3,123623.27,Car,609.9,3,487,10.04,2021-01-03,0
CUST100723,21.0,Female,South,Graduate,Salaried,831409.72,86494.98,Business,846.7,3,231,8.93,2019-01-18,0
CUST100724,23.0,Male,East,Secondary,Salaried,257150.43,194650.06,Other,615.3,1,425,15.0,2021-10-25,1
CUST100725,36.0,Male,West,Graduate,Salaried,418030.89,55294.02,Car,671.3,2,116,4.49,2024-06-14,0
CUST100726,43.0,Male,West,Post-Graduate,,723085.15,138695.33,Education,807.4,4,152,16.06,2022-07-11,0
CUST100727,31.0,Male,East,Post-Graduate,Salaried,486394.14,34580.73,Other,632.6,2,273,41.34,2018-06-25,0
CUST100728,32.0,Male,North,Graduate,Self-Employed,1249821.04,11010.97,Other,665.1,1,207,16.35,2018-08-16,0
CUST100729,30.0,Male,North,Graduate,Self-Employed,,68448.73,Business,751.5,2,382,64.81,2024-07-22,0
CUST100730,52.0,Male,North,Graduate,Salaried,,49183.96,Other,834.1,5,369,24.61,2023-08-01,0
CUST100731,36.0,Male,South,Graduate,Salaried,408437.06,35046.29,Business,621.9,3,407,36.84,2021-09-27,0
CUST100732,28.0,Male,South,Post-Graduate,Salaried,642255.17,137128.51,Car,805.3,1,352,50.23,2023-06-09,0
CUST100733,58.0,Female,West,Secondary,Salaried,958547.0,170377.64,Education,654.7,4,362,24.07,2021-06-16,0
CUST100734,32.0,Male,North,Post-Graduate,Self-Employed,462392.74,78731.21,Education,600.3,0,60,48.0,2022-06-24,0
CUST100735,44.0,Male,East,Post-Graduate,Salaried,3258714.15,64359.3,Other,702.5,2,305,52.04,2020-10-17,0
CUST100736,48.0,Female,West,Graduate,Salaried,181716.83,76412.06,Other,575.8,2,320,101.79,2022-09-08,1
CUST100737,28.0,Male,East,Secondary,Salaried,473273.49,46302.52,Car,722.5,2,456,29.15,2018-12-16,0
CUST100738,48.0,Female,West,Primary,Unemployed,299485.11,108425.35,Business,850.0,5,189,5.33,2024-11-07,0
CUST100739,56.0,Female,South,Post-Graduate,Self-Employed,641177.61,24895.43,Education,779.5,1,58,28.19,2019-03-17,0
CUST100740,46.0,Male,West,Secondary,Self-Employed,345998.42,34504.51,Business,670.6,1,41,4.05,2022-05-31,0
CUST100741,28.0,Female,South,Post-Graduate,Self-Employed,382933.71,42029.09,Car,774.7,1,215,11.0,2025-01-06,0
CUST100742,70.0,Male,West,Secondary,Salaried,184211.38,106825.16,Education,596.2,1,297,55.84,2021-10-16,0
CUST100743,48.0,Female,North,Secondary,Self-Employed,149212.8,59175.16,Education,611.3,2,274,33.15,2018-10-15,0
CUST100744,48.0,Male,East,Post-Graduate,Salaried,1351319.69,189524.44,Home,,3,355,111.34,2023-08-18,0
CUST100745,57.0,Female,North,Graduate,Self-Employed,478212.44,128324.42,Car,687.9,3,224,42.49,2023-11-05,0
CUST100746,61.0,Male,West,Graduate,Self-Employed,563882.56,41740.82,Car,563.6,2,232,19.17,2020-09-24,0
CUST100747,56.0,Female,West,Graduate,Salaried,255920.73,113939.86,Home,652.4,1,432,28.91,2024-05-22,0
CUST100748,47.0,Female,West,Secondary,Self-Employed,748116.63,54954.18,Business,667.0,1,362,29.81,2021-11-23,0
CUST100749,,Male,South,Graduate,Unemployed,671375.54,101846.94,Home,818.8,4,215,13.51,2018-03-15,0
CUST100750,29.0,Male,East,Secondary,Salaried,273359.67,132752.33,Car,563.6,2,302,34.01,2022-01-02,0
CUST100751,53.0,Female,East,Post-Graduate,Self-Employed,234285.73,159579.93,Business,555.3,1,5,7.3,2024-01-15,0
CUST100752,40.0,Female,West,Post-Graduate,Salaried,285068.1,84239.15,Education,695.8,1,27,57.7,2019-03-06,0
CUST100753,33.0,Male,West,Secondary,Salaried,434969.16,224153.55,Home,783.6,5,452,32.56,2022-01-11,0
CUST100754,48.0,Female,South,Graduate,Salaried,489071.61,99600.26,Business,729.6,1,288,15.8,2020-04-25,0
CUST100755,68.0,,North,Graduate,Salaried,452723.3,80381.27,Business,707.2,2,392,5.95,2022-09-27,0
CUST100756,49.0,Female,North,Secondary,Unemployed,964377.47,355044.85,Business,654.0,4,429,18.57,2018-02-05,0
CUST100757,33.0,Male,East,Post-Graduate,Unemployed,288089.33,47008.5,Home,740.8,2,192,28.16,2021-01-18,0
CUST100758,66.0,Female,South,Primary,Self-Employed,230499.23,98117.26,Education,754.4,2,22,41.13,2020-10-17,0
CUST100759,55.0,Male,West,Secondary,Salaried,442439.68,78474.6,Business,656.8,1,451,69.78,2021-12-09,1
CUST100760,26.0,,East,Graduate,Unemployed,160195.32,87779.03,Home,594.6,1,449,35.22,2023-06-21,1
CUST100761,38.0,Female,South,Graduate,Salaried,671616.32,102387.72,Car,595.2,1,53,34.78,2021-08-12,0
CUST100762,25.0,Male,North,Graduate,Unemployed,469196.98,87519.86,Home,759.1,2,51,41.23,2024-12-10,1
CUST100763,67.0,Female,South,Graduate,Salaried,361196.42,299331.46,Home,541.0,2,119,12.18,2019-09-11,1
CUST100764,45.0,Male,North,Graduate,Salaried,349363.52,50535.16,Home,830.9,0,43,16.64,2018-06-19,0
CUST100765,22.0,,South,Graduate,Self-Employed,763751.28,98973.29,Business,638.9,3,221,31.6,2018-05-26,0
CUST100766,30.0,,East,Primary,Salaried,749295.54,62355.97,Home,707.9,3,214,10.64,2020-05-17,0
CUST100767,50.0,Female,North,Secondary,Salaried,,13055.56,Car,743.2,1,266,52.09,2019-02-24,0
CUST100768,70.0,Male,East,Secondary,Salaried,631000.1,63867.7,Business,618.5,3,215,11.28,2023-06-19,0
CUST100769,,Female,East,Secondary,Salaried,742681.29,37966.22,Car,638.6,4,57,4.8,2022-09-10,0
CUST100770,25.0,Male,North,Graduate,Salaried,,69788.48,Other,691.9,4,464,80.97,2019-07-27,0
CUST100771,53.0,Male,North,Secondary,Salaried,391100.95,71791.28,Home,603.2,2,285,17.28,2023-05-14,0
CUST100772,21.0,Female,West,Secondary,Salaried,556098.45,95774.38,Business,583.9,1,359,59.57,2020-10-23,1
CUST100773,38.0,Male,West,Secondary,Salaried,237173.69,50456.88,Business,592.0,0,325,49.37,2021-07-10,0
CUST100774,52.0,Male,West,Post-Graduate,Self-Employed,461696.64,55074.11,Home,788.8,3,137,49.98,2018-11-17,0
CUST100775,67.0,,East,Post-Graduate,Salaried,,119429.98,Education,715.8,2,453,57.61,2022-05-19,0
CUST100776,69.0,Male,East,Graduate,Unemployed,350137.29,41508.73,Education,608.6,0,268,13.39,2024-04-12,0
CUST100777,31.0,Male,West,Post-Graduate,Unemployed,157013.55,20192.83,Car,758.5,5,299,87.92,2022-06-01,0
CUST100778,41.0,Other,East,Graduate,Salaried,238814.25,81627.54,Home,613.6,4,115,30.95,2019-04-22,0
CUST100779,46.0,Male,East,Graduate,Self-Employed,330533.44,154754.32,Home,504.5,1,47,36.1,2023-01-01,1
CUST100780,45.0,Female,North,Primary,Self-Employed,756928.07,118471.34,Other,742.7,4,342,37.86,2020-02-22,1
CUST100781,42.0,,North,Graduate,,525178.82,82688.76,Education,828.2,3,242,14.64,2019-06-17,0
CUST100782,47.0,Other,East,Graduate,Salaried,777473.27,175510.08,Education,730.2,4,383,20.18,2021-09-24,0
CUST100783,69.0,Female,West,Graduate,Salaried,932615.26,155968.92,Home,510.1,3,461,36.68,2023-05-02,0
CUST100784,33.0,Male,South,Graduate,Self-Employed,539061.79,58009.37,Car,677.9,1,393,76.32,2024-04-03,0
CUST100785,53.0,Male,West,Graduate,Self-Employed,481266.31,86965.36,Home,655.3,3,251,13.95,2021-03-10,0
CUST100786,54.0,Female,South,Graduate,Self-Employed,246767.93,89618.96,Car,714.0,2,8,26.51,2023-05-25,0
CUST100787,61.0,Female,West,Post-Graduate,Salaried,1457164.17,68821.71,Education,603.7,2,368,31.86,2019-08-02,0
CUST100788,55.0,Female,North,Secondary,Unemployed,188960.55,161776.87,Other,,2,353,36.12,2021-10-05,0
CUST100789,21.0,Male,East,Graduate,,475080.93,65742.55,Business,552.2,1,389,69.4,2022-05-13,0
CUST100790,41.0,Male,East,Secondary,Salaried,729182.56,51524.09,Education,700.0,5,354,12.84,2022-10-14,1
CUST100791,68.0,Male,North,Graduate,Salaried,735306.39,11919.38,Car,555.5,4,316,35.83,2023-12-18,1
CUST100792,26.0,Female,South,Graduate,Salaried,221227.43,41822.4,Home,719.4,1,177,47.32,2023-07-27,0
CUST100793,48.0,Male,South,Primary,Self-Employed,343883.49,29120.79,Education,612.5,3,197,60.08,2023-08-21,0
CUST100794,37.0,Other,South,Graduate,Self-Employed,273929.8,71091.47,Other,397.3,3,7,35.63,2018-09-14,0
CUST100795,25.0,Female,North,Secondary,Self-Employed,134825.88,30406.68,Car,751.4,4,282,21.63,2024-08-13,0
CUST100796,51.0,Male,South,Graduate,Salaried,478396.92,111980.42,Home,724.5,1,460,16.31,2021-11-18,0
CUST100797,25.0,Female,North,Secondary,Salaried,287630.16,158880.29,Business,801.8,1,60,29.99,2021-12-13,0
CUST100798,58.0,Male,West,Graduate,Salaried,1091746.62,71552.75,Car,491.9,2,278,9.35,2020-05-31,0
CUST100799,23.0,Female,West,Primary,Salaried,639923.98,36724.07,Home,621.1,1,413,42.01,2018-01-19,0
CUST100800,43.0,Female,North,Graduate,Self-Employed,453541.1,89364.63,Business,691.8,1,180,51.06,2018-04-20,0
CUST100801,57.0,Female,East,Secondary,,333160.72,275249.31,Home,731.5,0,120,76.22,2021-12-31,0
CUST100802,57.0,Female,West,Post-Graduate,Unemployed,474050.74,221402.25,Business,548.3,2,88,25.0,2024-12-27,0
CUST100803,30.0,Male,South,Post-Graduate,Unemployed,379449.09,27330.13,Business,718.8,2,163,46.26,2020-11-23,0
CUST100804,30.0,Male,North,Post-Graduate,Salaried,461262.91,26629.45,Business,628.5,1,290,64.52,2021-08-04,0
CUST100805,39.0,Female,South,Graduate,Salaried,1384682.55,22255.06,Home,513.0,1,84,39.99,2023-02-11,0
CUST100806,37.0,Male,South,Graduate,Self-Employed,233548.8,32995.1,Business,612.4,3,70,44.3,2020-09-29,0
CUST100807,41.0,Male,East,Secondary,Unemployed,399838.05,87213.53,Car,726.3,2,213,44.37,2018-09-12,0
CUST100808,34.0,Male,South,Secondary,Salaried,675922.05,49529.02,Other,516.8,1,14,18.23,2019-09-30,1
CUST100809,29.0,Female,East,Secondary,Salaried,347985.29,40657.19,Other,737.3,1,203,43.51,2023-08-05,0
CUST100810,66.0,Male,West,Graduate,Salaried,1142038.18,151354.01,Business,705.5,1,63,26.0,2023-12-22,0
CUST100811,21.0,Female,North,Post-Graduate,Self-Employed,664689.63,105986.31,Other,657.2,2,238,85.24,2024-12-21,0
CUST100812,65.0,,South,Secondary,Salaried,287410.2,22174.72,Other,532.8,4,311,10.37,2019-02-01,0
CUST100813,33.0,Male,North,Post-Graduate,Salaried,500038.92,145394.68,Business,540.1,1,248,74.5,2022-06-10,0
CUST100814,24.0,Male,South,Graduate,Salaried,289883.61,104216.35,Business,644.1,0,383,33.58,2025-05-18,0
CUST100815,21.0,Male,North,Graduate,Salaried,274307.5,105850.64,Car,578.8,1,397,28.0,2019-11-16,0
CUST100816,69.0,Female,South,Secondary,Unemployed,406720.38,49053.57,Education,650.0,2,58,45.41,2023-01-31,0
CUST100817,60.0,Male,South,Primary,Salaried,944354.3,64144.08,Home,761.6,0,450,11.05,2023-08-29,0
CUST100818,52.0,Male,South,Graduate,Self-Employed,691948.65,18381.41,Business,655.4,3,341,20.25,2020-10-07,0
CUST100819,54.0,Male,South,Graduate,Self-Employed,436460.62,134173.72,Business,653.0,1,397,17.59,2023-12-07,0
CUST100820,48.0,Female,South,Secondary,Unemployed,706947.52,36342.79,Other,653.0,1,13,23.29,2018-10-29,0
CUST100821,51.0,Male,South,Graduate,Salaried,519785.35,39757.73,Car,771.2,7,105,89.22,2018-08-15,0
CUST100822,28.0,Female,South,Post-Graduate,,219271.11,39383.46,Other,796.4,1,412,8.26,2022-03-11,0
CUST100823,59.0,Other,South,Graduate,Salaried,405516.74,257888.03,Business,718.0,1,299,60.71,2021-05-20,1
CUST100824,46.0,Male,South,Post-Graduate,,423413.38,45793.94,Business,692.3,0,207,16.77,2018-12-22,0
CUST100825,54.0,Female,North,Secondary,Unemployed,698726.17,141433.11,Other,700.7,5,396,30.3,2019-12-02,0
CUST100826,23.0,Male,East,Secondary,Salaried,314933.79,71912.51,Business,808.5,1,157,40.8,2024-12-09,0
CUST100827,70.0,Female,South,Graduate,Salaried,255863.98,40930.19,Education,722.9,2,114,10.71,2024-03-20,0
CUST100828,32.0,Female,East,Secondary,Salaried,430486.75,36052.08,Home,817.0,0,326,15.51,2022-11-19,0
CUST100829,21.0,Female,South,Primary,Salaried,300362.48,47089.28,Home,642.3,2,270,24.89,2022-05-06,0
CUST100830,64.0,Male,South,Secondary,Salaried,364358.83,69416.3,Home,559.8,2,377,20.58,2021-04-29,0
CUST100831,25.0,Male,North,Secondary,Salaried,421456.67,111437.14,Education,619.8,4,156,55.84,2024-12-22,0
CUST100832,50.0,Male,West,Secondary,Salaried,351573.3,52591.29,Business,629.3,2,468,42.57,2020-11-11,0
CUST100833,50.0,Male,West,Secondary,Salaried,788517.32,51231.6,Other,824.4,2,87,9.35,2022-07-04,0
CUST100834,37.0,Male,North,Secondary,Salaried,1033619.28,39465.86,Car,746.3,2,447,22.56,2021-09-12,0
CUST100835,68.0,Male,East,Primary,Salaried,,31703.12,Business,622.6,0,419,30.13,2018-12-31,0
CUST100836,67.0,Male,West,Graduate,Salaried,152860.6,29900.08,Education,752.8,5,399,38.72,2020-12-03,0
CUST100837,43.0,Male,North,Graduate,Salaried,300985.03,146037.72,Education,668.3,1,138,27.56,2019-06-03,0
CUST100838,35.0,Female,North,Graduate,Salaried,397443.76,50504.24,Home,827.1,6,330,43.36,2022-06-15,1
CUST100839,57.0,Male,West,Secondary,Salaried,146127.68,53734.3,Business,650.0,3,164,21.1,2025-01-20,0
CUST100840,41.0,Male,East,Secondary,Unemployed,261572.03,45861.04,Home,541.5,3,43,45.57,2021-09-06,0
CUST100841,,Male,North,Graduate,Salaried,394408.33,58583.04,Car,663.2,2,180,63.44,2024-02-12,0
CUST100842,22.0,Male,South,Graduate,Salaried,337937.27,94821.54,Home,650.0,1,17,60.34,2022-07-04,0
CUST100843,31.0,,East,Graduate,Salaried,444715.53,52009.59,Car,559.1,5,319,38.23,2020-09-08,1
CUST100844,59.0,Male,East,Secondary,Self-Employed,193204.21,82993.53,Education,732.7,0,71,31.79,2024-07-23,0
CUST100845,58.0,Female,West,Post-Graduate,Unemployed,335652.13,197352.34,Home,808.2,2,444,46.65,2023-07-30,0
CUST100846,54.0,,West,Secondary,Unemployed,484632.35,41201.72,Home,579.0,3,252,34.8,2020-07-10,0
CUST100847,58.0,Female,South,Secondary,Self-Employed,445129.66,53764.69,Other,767.5,1,45,37.86,2020-08-14,0
CUST100848,70.0,Female,North,Graduate,Salaried,578466.63,114547.19,Education,625.4,2,188,39.33,2018-12-27,0
CUST100849,54.0,Female,West,Graduate,Salaried,558575.25,208586.13,Other,677.8,1,39,71.27,2021-08-03,0
CUST100850,38.0,,West,Secondary,Salaried,346533.86,30649.84,Car,668.3,2,426,23.07,2018-07-01,1
CUST100851,50.0,Female,East,Secondary,Unemployed,475475.83,22235.32,Car,677.8,1,341,103.76,2022-01-14,0
CUST100852,35.0,Female,West,Graduate,Self-Employed,,73099.41,Education,722.6,1,455,25.74,2023-11-15,0
CUST100853,47.0,Female,West,Secondary,Self-Employed,376195.04,68001.58,Car,587.8,4,294,13.6,2019-07-17,0
CUST100854,,Female,West,Primary,Salaried,234832.91,119386.15,Education,796.4,3,80,38.79,2018-11-10,0
CUST100855,58.0,Female,West,Secondary,Self-Employed,838403.41,107290.16,Car,725.3,3,476,13.39,2023-08-31,0
CUST100856,53.0,Male,East,Graduate,Salaried,375458.57,71412.32,Business,755.2,1,74,48.9,2025-03-08,0
CUST100857,44.0,Male,South,Primary,Salaried,837658.74,152428.42,Home,609.8,1,238,22.86,2019-02-07,1
CUST100858,35.0,Male,South,Post-Graduate,Salaried,533331.06,45400.92,Business,579.7,3,15,59.5,2021-02-21,1
CUST100859,50.0,Male,North,Graduate,Salaried,260043.09,84804.73,Education,786.4,5,372,18.77,2019-09-05,1
CUST100860,62.0,Male,West,Post-Graduate,Salaried,514352.42,31225.96,Education,575.8,1,287,26.2,2023-02-20,0
CUST100861,37.0,Male,East,Post-Graduate,Unemployed,719154.11,71005.33,Business,693.4,5,308,74.15,2022-06-02,1
CUST100862,25.0,Female,North,Secondary,Salaried,422291.67,26296.94,Home,771.7,1,28,66.22,2019-11-24,0
CUST100863,49.0,Male,North,Secondary,Salaried,462507.3,33486.9,Home,668.6,2,278,33.57,2022-10-01,0
CUST100864,24.0,Female,South,Secondary,Salaried,317783.5,241981.43,Other,785.3,2,31,26.42,2022-09-22,0
CUST100865,30.0,Male,East,Secondary,Salaried,448858.03,20390.49,Car,655.6,1,58,13.2,2020-04-19,0
CUST100866,37.0,Male,East,Graduate,Self-Employed,510292.27,62839.79,Other,565.0,2,59,7.67,2023-11-21,0
CUST100867,30.0,Female,East,Secondary,Self-Employed,312609.63,130489.83,Home,713.7,2,380,14.27,2024-07-08,1
CUST100868,,Female,South,Secondary,Self-Employed,231520.21,346261.28,Business,697.8,2,237,72.22,2022-12-16,0
CUST100869,40.0,Male,South,Secondary,Unemployed,958171.73,82780.89,Car,850.0,2,281,39.81,2020-01-23,0
CUST100870,44.0,Female,South,Post-Graduate,Self-Employed,635693.82,86159.38,Business,594.9,3,447,15.76,2023-12-22,0
CUST100871,25.0,Female,South,Secondary,Salaried,318508.72,75190.47,Other,657.3,0,375,47.82,2024-10-08,0
CUST100872,54.0,Male,South,Primary,Self-Employed,504737.79,153286.51,Education,614.2,4,422,15.68,2021-12-29,0
CUST100873,26.0,Male,West,Primary,Salaried,182198.64,98932.44,Business,667.2,1,124,57.64,2020-07-25,0
CUST100874,22.0,,West,Post-Graduate,Salaried,135098.23,48895.4,Other,,0,229,23.75,2021-09-03,0
CUST100875,33.0,Female,East,Graduate,Salaried,847867.67,159669.0,Other,601.5,1,62,53.51,2022-08-21,0
CUST100876,63.0,Female,North,Secondary,Self-Employed,507743.0,52916.29,Other,722.1,0,259,7.44,2019-05-20,0
CUST100877,63.0,Female,East,Secondary,Self-Employed,429930.36,23886.12,Education,660.7,1,180,11.76,2024-02-16,0
CUST100878,68.0,Male,North,Secondary,Salaried,508690.13,23939.21,Education,801.1,1,58,53.07,2025-04-13,1
CUST100879,31.0,Male,South,Primary,Self-Employed,3065370.48,63529.03,Education,621.6,2,150,55.43,2023-05-24,0
CUST100880,67.0,Male,North,Post-Graduate,Unemployed,745236.71,78600.17,Car,847.5,2,263,76.03,2018-02-21,0
CUST100881,43.0,Female,East,Graduate,Salaried,236271.26,142762.9,Education,704.8,0,156,40.67,2022-01-09,1
CUST100882,36.0,Female,East,Secondary,Salaried,161421.49,114527.64,Education,794.4,2,389,23.35,2025-04-13,0
CUST100883,51.0,Female,North,Post-Graduate,Self-Employed,832943.81,77334.52,Education,690.4,2,266,26.7,2021-11-06,0
CUST100884,31.0,Male,West,Secondary,Salaried,739446.72,148458.0,Business,609.7,3,23,39.95,2024-08-18,0
CUST100885,36.0,Male,South,Graduate,Self-Employed,624706.03,73785.43,Education,656.3,5,346,9.21,2023-06-23,0
CUST100886,28.0,Female,South,Post-Graduate,Salaried,271650.77,29633.47,Car,555.2,2,375,6.68,2024-08-19,0
CUST100887,24.0,Female,East,Secondary,Salaried,550163.75,25440.14,Other,670.0,1,175,56.85,2019-01-24,0
CUST100888,60.0,Female,West,Graduate,Self-Employed,,178989.32,Business,695.5,2,383,69.08,2022-07-31,0
CUST100889,24.0,Male,North,Secondary,Self-Employed,658466.64,15189.19,Home,684.1,0,396,38.29,2019-11-05,0
CUST100890,45.0,Female,South,Secondary,Self-Employed,797784.78,63543.6,Education,799.7,5,201,22.49,2023-03-05,0
CUST100891,23.0,Male,West,Primary,Unemployed,319309.57,589632.92,Other,666.6,1,440,20.98,2022-02-11,0
CUST100892,52.0,,South,Secondary,Self-Employed,872472.22,100857.45,Other,509.5,1,77,29.47,2024-09-17,0
CUST100893,23.0,Male,West,Graduate,Self-Employed,473975.75,63197.5,Business,850.0,1,307,29.04,2019-08-16,0
CUST100894,47.0,Female,West,Post-Graduate,Salaried,594290.73,22491.14,Home,617.8,2,89,28.64,2024-12-27,0
CUST100895,49.0,Male,East,Graduate,Salaried,201636.12,226876.11,Car,767.2,1,288,39.85,2018-03-24,0
CUST100896,52.0,Other,South,Post-Graduate,Salaried,508555.03,171044.58,Other,544.6,3,306,16.44,2024-06-24,0
CUST100897,70.0,Male,North,Graduate,Self-Employed,294976.03,118108.37,Other,702.1,4,136,39.9,2019-02-18,0
CUST100898,39.0,Male,East,Secondary,Salaried,588175.16,73101.79,Other,608.5,2,124,14.03,2024-11-05,0
CUST100899,41.0,Male,East,Secondary,Salaried,1066931.79,109142.38,Other,426.0,2,220,38.02,2018-07-17,0
CUST100900,25.0,Male,North,Primary,Salaried,526344.98,65904.71,Business,654.5,2,140,7.41,2024-04-25,0
CUST100901,38.0,Male,East,Graduate,Self-Employed,257683.42,37001.63,Home,675.5,2,120,15.93,2022-09-09,0
CUST100902,48.0,Other,West,Post-Graduate,Unemployed,644274.18,142833.44,Other,660.3,1,65,62.57,2024-06-03,0
CUST100903,62.0,Male,West,Primary,Salaried,563021.59,70582.6,Car,701.9,2,21,45.31,2021-07-27,0
CUST100904,42.0,Female,South,Graduate,Unemployed,12171437.66,105383.44,Car,655.7,2,38,48.5,2018-10-27,0
CUST100905,41.0,Female,South,Graduate,Salaried,515236.23,67185.57,Education,686.2,2,24,98.71,2018-05-09,0
CUST100906,26.0,Female,North,Graduate,Salaried,311363.09,101040.18,Other,695.3,5,212,29.58,2024-12-20,1
CUST100907,21.0,Male,South,Secondary,Unemployed,702488.8,72392.29,Other,676.8,2,462,43.73,2023-03-22,0
CUST100908,25.0,Male,West,Secondary,Salaried,409787.15,68542.9,Other,664.6,3,166,23.27,2024-10-21,0
CUST100909,61.0,Female,North,Primary,,464237.05,74681.88,Other,599.6,0,303,31.56,2022-09-12,1
CUST100910,32.0,,North,Secondary,Salaried,253448.11,581059.7,Other,733.5,2,14,38.64,2018-07-26,0
CUST100911,46.0,Male,South,Primary,Salaried,411078.35,128243.35,Car,654.5,2,98,10.38,2023-07-18,0
CUST100912,66.0,Male,West,Graduate,Unemployed,450666.47,446967.22,Home,647.3,1,418,4.02,2018-10-21,0
CUST100913,54.0,Male,North,Primary,Salaried,409622.3,72716.84,Home,726.1,2,375,57.65,2023-05-18,0
CUST100914,69.0,,West,Post-Graduate,,310353.6,58903.71,Education,699.1,1,413,35.51,2023-02-17,0
CUST100915,34.0,Male,West,Graduate,,,34477.49,Car,617.2,2,387,21.96,2023-06-30,0
CUST100916,46.0,Male,West,Graduate,Salaried,254210.15,224641.67,Other,792.6,4,445,11.57,2023-09-08,1
CUST100917,65.0,Female,South,Secondary,Salaried,220709.63,38807.57,Home,573.0,3,370,47.9,2024-02-05,0
CUST100918,47.0,Male,East,Graduate,Salaried,677199.85,259546.86,Business,587.2,1,451,31.04,2023-09-20,0
CUST100919,29.0,Male,East,Post-Graduate,Salaried,640913.71,35906.3,Business,740.2,3,111,34.94,2021-04-30,0
CUST100920,46.0,Female,North,Primary,Salaried,201881.73,136034.24,Business,837.6,3,109,16.52,2024-07-19,0
CUST100921,,Other,West,Secondary,Salaried,147600.85,24011.66,Other,,4,75,32.36,2022-11-08,1
CUST100922,42.0,Male,South,Graduate,Salaried,241531.4,53671.16,Other,717.2,3,435,46.71,2019-09-18,0
CUST100923,67.0,Male,West,Primary,Salaried,409634.51,74269.61,Education,572.7,1,88,16.02,2018-10-05,1
CUST100924,50.0,Male,West,Primary,,884351.37,48134.59,Education,596.4,2,213,13.11,2019-06-13,0
CUST100925,63.0,Male,South,Secondary,Self-Employed,403670.11,64956.39,Education,781.9,2,263,88.26,2023-11-04,0
CUST100926,68.0,Female,East,Primary,Self-Employed,278837.2,65174.16,Business,712.9,2,243,15.65,2023-04-09,0
CUST100927,37.0,Male,West,Graduate,Salaried,483666.91,128650.34,Other,784.7,3,306,31.27,2024-06-22,1
CUST100928,46.0,Male,West,Secondary,Self-Employed,413160.05,16971.21,Business,777.8,2,236,28.42,2023-02-24,0
CUST100929,56.0,Male,East,Post-Graduate,Salaried,193183.47,49313.65,Education,491.9,0,424,10.7,2023-04-10,0
CUST100930,21.0,Female,South,Graduate,Self-Employed,193873.71,176001.09,Other,572.4,1,286,50.48,2019-11-24,1
CUST100931,28.0,Female,North,Graduate,,197024.13,108416.54,Car,704.7,1,398,52.02,2021-09-22,0
CUST100932,69.0,Female,East,Graduate,Salaried,1958933.83,178064.37,Home,527.3,1,422,48.19,2020-05-12,0
CUST100933,55.0,Male,North,Post-Graduate,Self-Employed,741172.64,124386.95,Home,585.1,1,210,27.32,2024-06-20,0
CUST100934,35.0,Female,North,Secondary,Self-Employed,309827.31,34253.34,Education,808.4,3,268,37.44,2018-08-13,0
CUST100935,67.0,Female,East,Post-Graduate,Unemployed,860234.32,116148.87,Business,631.3,0,315,18.5,2023-04-02,0
